      时间,    开盘,    最高,    最低,    收盘,         成交量,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2015/02/16-13:15,3212.52,3213.37,3210.93,3211.25,462564,3211.3,3210.3,3206.9,3213.28,462564,404582.41,390220.81,1.08,0.1,1.96
 2015/02/16-13:20,3211.67,3211.76,3209.09,3209.09,450743,3211.3,3210.5,3207.27,3213.26,450743,429593.59,393228.81,0.97,0.28,1.39
 2015/02/16-13:25,3209.05,3209.61,3207.19,3209,419359,3210.8,3210.5,3207.55,3213.09,419359,436966.41,396582.41,0.86,0.4,0.94
 2015/02/16-13:30,3209.45,3210.36,3208.16,3209.37,402302,3210.3,3210.2,3207.7,3212.96,402302,422502.41,399180.81,0.8,0.48,0.65
 2015/02/16-13:35,3208.69,3208.98,3205.57,3205.97,427722,3208.9,3209.8,3207.65,3212.83,427722,432537.59,406476.81,0.47,0.47,-0.01
 2015/02/16-13:40,3205.65,3205.99,3204.2,3205.15,423305,3207.8,3209.55,3207.73,3212.71,423305,424678.41,414630.41,0.14,0.41,-0.54
 2015/02/16-13:45,3204.57,3207.56,3203.77,3207.56,414261,3207.4,3209.35,3208.15,3212.57,414261,417382.41,423488,0.07,0.34,-0.54
 2015/02/16-13:50,3207.45,3214.53,3207.03,3214.31,595274,3208.4,3209.6,3208.82,3212.56,595274,452582.41,444774.41,0.56,0.38,0.35
 2015/02/16-13:55,3215.42,3218.36,3215,3216.97,610320,3210,3210.15,3209.45,3212.55,610320,494182.41,458342.41,1.14,0.54,1.21
 2015/02/16-14:00,3217.45,3219.76,3216.68,3219.76,495427,3212.8,3210.85,3210.18,3212.5,495427,507699.19,470118.41,1.81,0.79,2.04
 2015/02/16-14:05,3219.81,3219.89,3217.09,3218.22,464640,3215.3,3211.55,3210.93,3212.31,464640,515968,470323.19,2.19,1.07,2.24
 2015/02/16-14:10,3218.12,3223.26,3218.12,3222.79,472435,3218.4,3212.9,3211.7,3212.19,472435,527616,472499.19,2.83,1.42,2.81
 2015/02/16-14:15,3223.65,3228.46,3223.65,3224.4,535302,3220.5,3214.45,3212.48,3211.98,535302,515609.59,484096,3.42,1.82,3.2
 2015/02/16-14:20,3224.95,3225.45,3222.46,3224.95,437367,3222.1,3216.05,3213.13,3211.88,437367,481024,487603.19,3.89,2.24,3.32
 2015/02/16-14:25,3225,3225.33,3223.63,3225.24,424106,3223.1,3217.95,3213.88,3211.73,424106,466790.41,487244.81,4.24,2.64,3.21
 2015/02/16-14:30,3225.19,3226.12,3221.75,3222.44,465705,3224,3219.65,3214.6,3211.59,465705,466995.19,491481.59,4.24,2.96,2.57
 2015/02/16-14:35,3221.88,3221.88,3217.93,3219.86,515824,3223.4,3220.9,3215.13,3211.46,515824,475673.59,501644.81,3.99,3.17,1.65
 2015/02/16-14:40,3220.74,3222.58,3220.54,3220.9,497464,3222.6,3221.55,3215.57,3211.27,497464,468096,491852.81,3.83,3.3,1.06
 2015/02/16-14:45,3221.1,3222,3220.26,3220.96,539431,3221.8,3221.95,3216.05,3211.11,539431,488524.81,484774.41,3.66,3.37,0.59
 2015/02/16-14:50,3220.43,3224.58,3220.43,3223.14,661230,3221.5,3222.3,3216.57,3210.99,661230,535910.38,501350.41,3.67,3.43,0.47
 2015/02/16-14:55,3223.46,3223.46,3218.74,3219.47,801685,3220.9,3222.45,3217,3210.93,801685,603136,535065.63,3.33,3.41,-0.15
 2015/02/16-15:00,3219.15,3223.21,3218.9,3222.36,1050712,3221.3,3222.35,3217.63,3210.91,1050712,710092.81,592883.19,3.27,3.38,-0.23
 2015/02/17-09:35,3230.88,3237.23,3230.88,3235.36,1349927,3224.3,3223.45,3218.95,3211.17,1349927,880614.38,674355.19,4.21,3.55,1.33
 2015/02/17-09:40,3235.6,3241.38,3233.89,3241.38,941377,3228.4,3225.1,3220.57,3211.49,941377,960972.81,724748.81,5.39,3.92,2.94
 2015/02/17-09:45,3241.78,3242.49,3239.7,3241.21,963036,3231.9,3226.7,3222.32,3211.74,963036,1021363.19,778636.81,6.23,4.38,3.71
 2015/02/17-09:50,3241.3,3246.15,3241.3,3244.77,999171,3237,3228.95,3224.3,3212.07,999171,1060838.38,831987.19,7.11,4.93,4.36
 2015/02/17-09:55,3244.29,3245.12,3242.03,3244.03,897932,3241.4,3231.35,3226.13,3212.48,897932,1030297.63,870195.19,7.65,5.47,4.36
 2015/02/17-10:00,3245.25,3250.36,3245.08,3249.87,899540,3244.3,3234.3,3227.93,3213.26,899540,940211.19,910412.81,8.46,6.07,4.78
 2015/02/17-10:05,3249.42,3250.89,3244.68,3245.07,842158,3245,3236.7,3229.32,3213.9,842158,920371.19,940672,8.61,6.58,4.07
 2015/02/17-10:10,3244.48,3248.99,3244.48,3247.91,754517,3246.3,3239.1,3230.7,3214.61,754517,878668.81,950016,8.86,7.03,3.65
 2015/02/17-10:15,3248.24,3248.38,3245.31,3245.81,680427,3246.5,3241.75,3232.1,3215.38,680427,814899.19,937868.81,8.78,7.38,2.8
 2015/02/17-10:20,3245.45,3246.08,3242.09,3242.21,583247,3246.2,3243.8,3233.07,3216.05,583247,751974.38,891136,8.34,7.57,1.53
 2015/02/17-10:25,3242.44,3242.7,3239.73,3241.2,570994,3244.4,3244.35,3233.9,3216.79,570994,686259.19,813235.19,7.81,7.62,0.38
 2015/02/17-10:30,3240.29,3246.46,3240.29,3246.45,505051,3244.7,3244.85,3234.98,3217.5,505051,618854.38,769612.81,7.73,7.64,0.18
 2015/02/17-10:35,3245.84,3247.22,3245.45,3247.04,479977,3244.6,3245.45,3236.07,3218.25,479977,563942.38,721305.63,7.63,7.64,-0.03
 2015/02/17-10:40,3247.15,3247.45,3245.12,3246.02,420772,3244.6,3245.55,3237.25,3219.02,420772,512025.59,663462.38,7.38,7.59,-0.42
 2015/02/17-10:45,3246.59,3249.69,3245.54,3249.54,452595,3246,3246.1,3238.73,3219.71,452595,485888,618931.19,7.38,7.55,-0.34
 2015/02/17-10:50,3249.57,3249.57,3246.47,3247.63,448353,3247.3,3245.85,3240.07,3220.36,448353,461337.59,573798.38,7.14,7.47,-0.65
 2015/02/17-10:55,3247.67,3248.64,3247.28,3248.11,426142,3247.7,3246.2,3241.45,3221.05,426142,445568,532211.19,6.91,7.35,-0.88
 2015/02/17-11:00,3247.96,3252.05,3247.05,3252.05,433584,3248.7,3246.65,3242.88,3221.95,433584,436275.19,500108.81,6.97,7.28,-0.61
 2015/02/17-11:05,3251.91,3255.44,3251.91,3254.45,512580,3250.4,3247.5,3244.63,3222.84,512580,454656,483340.81,7.13,7.25,-0.24
 2015/02/17-11:10,3255.12,3255.3,3252.98,3253,402381,3251.1,3248.55,3246.18,3223.69,402381,444595.19,465241.59,7.05,7.21,-0.31
 2015/02/17-11:15,3252.79,3253.26,3248.87,3249.24,438014,3251.4,3249.35,3246.85,3224.45,438014,442547.19,451942.41,6.61,7.09,-0.95
 2015/02/17-11:20,3248.95,3250.06,3244.83,3245.86,412180,3250.9,3249.3,3247.07,3225.12,412180,439731.19,442649.59,5.93,6.86,-1.86
 2015/02/17-11:25,3245.16,3247.58,3244.99,3247.45,312080,3250,3249.35,3247.4,3225.79,312080,415436.81,425856,5.45,6.57,-2.26
 2015/02/17-13:00,3247.82,3249.26,3246.85,3248.82,312315,3248.8,3249.6,3247.57,3226.53,312315,375372.81,415014.41,5.12,6.28,-2.33
 2015/02/17-13:05,3250.05,3252.86,3249.94,3252.18,388294,3248.7,3249.9,3248,3227.43,388294,372582.41,408588.81,5.07,6.04,-1.94
 2015/02/17-13:10,3251.36,3252.83,3250.75,3252.49,264444,3249.4,3250.4,3248.13,3228.29,264444,337868.81,390208,5,5.83,-1.67
 2015/02/17-13:15,3251.85,3254.31,3251.73,3254.3,331561,3251,3250.95,3248.57,3229.12,331561,321740.81,380736,5.03,5.67,-1.28
 2015/02/17-13:20,3253.66,3255.49,3253.35,3254.62,361894,3252.4,3251.2,3248.93,3229.93,361894,331724.81,373580.81,5.02,5.54,-1.04
 2015/02/17-13:25,3254.18,3255.17,3252.65,3252.84,322786,3253.3,3251.05,3249.27,3230.77,322786,333798.41,354585.59,4.82,5.4,-1.16
 2015/02/17-13:30,3252.97,3253.12,3248.04,3248.06,338966,3252.4,3250.55,3249.55,3231.44,338966,323942.41,348262.41,4.22,5.16,-1.88
 2015/02/17-13:35,3248,3249.35,3247.09,3248.08,383919,3251.5,3250.45,3249.9,3232.09,383919,347827.19,342848,3.71,4.87,-2.33
 2015/02/17-13:40,3246.42,3248.11,3246.14,3248.11,416117,3250.4,3250.7,3250,3232.7,416117,364748.81,343244.81,3.27,4.55,-2.57
 2015/02/17-13:45,3247.92,3249.62,3247.9,3249.32,377954,3249.3,3250.85,3250.1,3233.35,377954,367948.81,349836.81,2.98,4.24,-2.51
 2015/02/17-13:50,3249.13,3249.13,3245.93,3246.79,409090,3248.1,3250.7,3250.15,3234,409090,385228.81,359513.59,2.52,3.89,-2.75
 2015/02/17-13:55,3247.22,3248.42,3245.81,3247.82,400136,3248,3250.2,3250.05,3234.63,400136,397440,360691.19,2.21,3.56,-2.69
 2015/02/17-14:00,3247.29,3248.13,3238.93,3238.97,571726,3246.2,3248.85,3249.63,3235.09,571726,434995.19,391411.19,1.24,3.09,-3.71
 2015/02/17-14:05,3239.68,3240.66,3237.49,3238.34,507887,3244.2,3247.3,3249.13,3235.54,507887,453350.41,409049.59,0.41,2.56,-4.29
 2015/02/17-14:10,3237.88,3243.57,3237.65,3243.37,448202,3243.1,3246.2,3248.7,3236.05,448202,467404.81,417676.81,0.16,2.08,-3.83
 2015/02/17-14:15,3243.7,3245.54,3242.1,3244.72,391534,3242.6,3245.35,3248.2,3236.61,391534,463897.59,424563.19,0.07,1.68,-3.21
 2015/02/17-14:20,3243.3,3244.73,3241.66,3241.99,382065,3241.5,3244.75,3247.65,3237.15,382065,460262.41,428851.19,-0.22,1.3,-3.03
 2015/02/17-14:25,3242.07,3244.5,3241.65,3244.22,375932,3242.6,3244.4,3247.43,3237.74,375932,421120,428057.59,-0.26,0.99,-2.5
 2015/02/17-14:30,3244.8,3248.14,3243.81,3247.82,460749,3244.4,3244.3,3247.5,3238.38,460749,411699.19,432524.81,-0.01,0.79,-1.59
 2015/02/17-14:35,3247.7,3248.38,3245.6,3247.31,449301,3245.2,3244.15,3247.5,3239.07,449301,411904,439654.41,0.15,0.66,-1.02
 2015/02/17-14:40,3247.06,3247.43,3244.01,3244.39,481275,3245.2,3243.9,3247.3,3239.73,481275,429849.59,446873.59,0.04,0.53,-0.99
 2015/02/17-14:45,3244.61,3244.89,3242.58,3243.57,575409,3245.5,3243.5,3246.85,3240.32,575409,468556.81,464409.59,-0.12,0.4,-1.04
 2015/02/17-14:50,3243.14,3245.51,3243.14,3244.85,649676,3245.6,3244.1,3246.48,3240.84,649676,523289.59,472204.81,-0.13,0.3,-0.86
 2015/02/17-14:55,3245.34,3246.71,3244.52,3246.04,838732,3245.3,3244.85,3246.07,3241.32,838732,598886.38,505292.81,-0.05,0.23,-0.55
 2015/02/17-15:00,3246.05,3247.43,3245.48,3246.91,1167982,3245.1,3245.15,3245.68,3241.77,1167982,742630.38,577267.19,0.09,0.2,-0.22
 2015/02/25-09:35,3256.48,3256.89,3249.02,3252.19,1529310,3246.7,3245.95,3245.65,3242.34,1529310,952217.63,691033.63,0.61,0.28,0.66
 2015/02/25-09:40,3251.76,3253.39,3241.06,3241.06,1173756,3246.2,3245.85,3245.3,3242.64,1173756,1071872,770214.38,0.13,0.25,-0.24
 2015/02/25-09:45,3240.47,3240.69,3236.95,3238.39,980512,3244.9,3245.25,3244.82,3242.88,980512,1138073.63,830681.63,-0.46,0.11,-1.14
 2015/02/25-09:50,3238.28,3247.64,3238.21,3247.09,950817,3245.1,3245.2,3244.75,3243.24,950817,1160473.63,879680,-0.23,0.04,-0.54
 2015/02/25-09:55,3246.42,3247.82,3245.94,3246.16,815176,3245,3245.05,3244.6,3243.59,815176,1089894.38,916262.38,-0.11,0.01,-0.25
 2015/02/25-10:00,3246.35,3246.35,3240.81,3241.77,695407,3242.9,3244.8,3244.35,3243.92,695407,923136,937676.81,-0.37,-0.07,-0.62
 2015/02/25-10:05,3242.45,3243.66,3237.37,3238.23,689437,3242.3,3244.25,3243.88,3244.22,689437,826265.63,949068.81,-0.86,-0.22,-1.26
 2015/02/25-10:10,3237.55,3238.05,3231.8,3231.8,677147,3241,3242.95,3243.52,3244.41,677147,765593.63,951833.63,-1.74,-0.53,-2.42
 2015/02/25-10:15,3231.4,3231.65,3226.1,3229.45,730004,3237.5,3241.3,3243.07,3244.55,730004,721433.63,940953.63,-2.6,-0.94,-3.31
 2015/02/25-10:20,3229.6,3236.67,3229.6,3235.14,615687,3235.3,3240.15,3242.65,3244.74,615687,681548.81,885721.63,-2.78,-1.31,-2.95
 2015/02/25-10:25,3235.47,3235.94,3233.19,3234.32,552175,3233.8,3238.35,3242.15,3244.99,552175,652902.38,788019.19,-2.97,-1.64,-2.65
 2015/02/25-10:30,3233.81,3237.39,3233.6,3235.17,580370,3233.2,3237.75,3241.8,3245.21,580370,631091.19,728678.38,-3.01,-1.91,-2.19
 2015/02/25-10:35,3234.96,3238.54,3234.46,3238.41,497518,3234.5,3237.75,3241.5,3245.26,497518,595148.81,680371.19,-2.74,-2.08,-1.33
 2015/02/25-10:40,3239.12,3243.71,3238.92,3242.8,516383,3237.1,3237.3,3241.25,3245.27,516383,552422.38,636928,-2.16,-2.1,-0.13
 2015/02/25-10:45,3242.93,3243.63,3241.07,3242.13,456796,3238.6,3236.95,3241,3245.3,456796,520652.81,601100.81,-1.73,-2.02,0.59
 2015/02/25-10:50,3242.05,3246.23,3241.37,3246.23,455032,3240.9,3237.35,3241.07,3245.32,455032,501222.41,577062.38,-1.05,-1.83,1.56
 2015/02/25-10:55,3246.3,3252.75,3246.3,3252.57,537713,3244.4,3238.8,3241.52,3245.46,537713,492672,561881.63,0.01,-1.46,2.94
 2015/02/25-11:00,3252.33,3255.59,3251.01,3255.59,449274,3247.8,3241.15,3242.05,3245.55,449274,483020.81,539084.81,1.07,-0.95,4.05
 2015/02/25-11:05,3254.81,3257.13,3254.02,3254.02,461122,3250.2,3243.65,3242.48,3245.71,461122,471987.19,512204.81,1.77,-0.41,4.36
 2015/02/25-11:10,3254.1,3254.1,3249.85,3249.86,362885,3251.6,3245.1,3242.63,3245.74,362885,453196.81,486924.81,1.97,0.07,3.8
 2015/02/25-11:15,3250.12,3251.7,3249.72,3251.24,349481,3252.7,3246.8,3242.57,3245.83,349481,432076.81,466649.59,2.21,0.49,3.42
 2015/02/25-11:20,3251.06,3253.86,3249.61,3253.83,340546,3252.9,3248.65,3243.2,3246.02,340546,392678.41,442675.19,2.58,0.91,3.33
 2015/02/25-11:25,3253.89,3255.25,3251.63,3252.38,384288,3252.3,3250.05,3243.9,3246.21,384288,379673.59,431347.19,2.72,1.27,2.9
 2015/02/25-13:00,3251.93,3252.54,3246.92,3247,426930,3250.8,3250.5,3243.9,3246.22,426930,372812.81,422400,2.37,1.49,1.76
 2015/02/25-13:05,3247.52,3248.1,3243.35,3243.35,445859,3249.6,3250.6,3243.77,3246.16,445859,389427.19,421312,1.78,1.55,0.47
 2015/02/25-13:10,3243.77,3244.74,3240.85,3241.8,337574,3247.6,3250.15,3243.75,3246.08,337574,387046.41,409561.59,1.18,1.48,-0.6
 2015/02/25-13:15,3241.96,3244.46,3240.6,3241.47,312108,3245.2,3249.05,3243.93,3245.95,312108,381337.59,387008,0.66,1.31,-1.3
 2015/02/25-13:20,3241.75,3244.84,3241.72,3243.26,317829,3243.4,3247.85,3244.5,3245.88,317829,368051.19,373862.41,0.4,1.13,-1.47
 2015/02/25-13:25,3244.02,3246.64,3243.89,3245.62,354005,3243.1,3246.95,3245.3,3245.83,354005,353484.81,363148.81,0.37,0.98,-1.22
 2015/02/25-13:30,3245.85,3249.77,3245.43,3248.64,341824,3244.1,3246.85,3245.98,3245.77,341824,332672,361049.59,0.59,0.9,-0.63
 2015/02/25-13:35,3249.05,3255.44,3249.05,3254.57,364601,3246.8,3247.2,3247,3245.78,364601,338073.59,362560,1.22,0.96,0.51
 2015/02/25-13:40,3254.05,3255.11,3252.12,3252.83,353560,3249,3247.1,3247.88,3245.77,353560,346368,363852.81,1.57,1.08,0.96
 2015/02/25-13:45,3252.99,3252.99,3250.46,3250.64,330216,3250.4,3246.9,3248.48,3245.8,330216,348851.19,358451.19,1.64,1.2,0.9
 2015/02/25-13:50,3251.16,3254.68,3250.5,3254.22,332670,3252.2,3247.65,3249.07,3245.94,332670,344576,349030.41,1.97,1.35,1.24
 2015/02/25-13:55,3254.72,3256.02,3251.82,3255.09,361180,3253.5,3248.8,3249.7,3246.07,361180,348441.59,340556.81,2.28,1.54,1.48
 2015/02/25-14:00,3254.22,3255.84,3251.07,3251.49,325165,3252.8,3249.8,3249.98,3246.12,325165,340556.81,339315.19,2.2,1.67,1.06
 2015/02/25-14:05,3251.42,3252.22,3242.94,3242.94,505834,3250.9,3249.95,3249.5,3245.96,505834,371020.81,358694.41,1.44,1.62,-0.37
 2015/02/25-14:10,3243.49,3244.24,3241.16,3242.12,418453,3249.2,3249.8,3248.82,3245.78,418453,388659.19,368755.19,0.75,1.45,-1.39
 2015/02/25-14:15,3242.71,3243.38,3233.19,3233.19,558499,3245,3248.6,3247.77,3245.44,558499,433817.59,389196.81,-0.5,1.06,-3.12
 2015/02/25-14:20,3232.57,3232.57,3225.11,3227.68,904039,3239.5,3246.5,3246.68,3244.99,904039,542387.19,445414.41,-1.92,0.46,-4.76
 2015/02/25-14:25,3227.81,3230.05,3226.87,3228.09,474932,3234.8,3243.8,3245.5,3244.57,474932,572364.81,456460.81,-2.97,-0.22,-5.5
 2015/02/25-14:30,3227.82,3228.29,3221.28,3221.79,588513,3230.6,3240.75,3243.93,3244.14,588513,588876.81,479948.81,-4.27,-1.03,-6.47
 2015/02/25-14:35,3221.45,3227.49,3220.84,3227.23,474210,3227.6,3238.4,3242.65,3243.79,474210,600038.38,494348.81,-4.8,-1.79,-6.03
 2015/02/25-14:40,3227.41,3229.77,3226.61,3228.53,451987,3226.6,3235.8,3241.73,3243.46,451987,578739.19,506278.41,-5.06,-2.44,-5.24
 2015/02/25-14:45,3227.43,3228.47,3218.2,3218.2,631478,3224.8,3232.15,3240.48,3242.95,631478,524236.81,533312,-6.03,-3.16,-5.74
 2015/02/25-14:50,3217.65,3218.38,3215.65,3218.38,678081,3222.8,3228.8,3239.3,3242.47,678081,564838.38,568601.63,-6.71,-3.87,-5.68
 2015/02/25-14:55,3218.52,3223.91,3218.52,3223.56,593397,3223.2,3226.9,3238.43,3242.07,593397,565836.81,577356.81,-6.75,-4.45,-4.6
 2015/02/25-15:00,3223.07,3229.64,3223.07,3228.84,830532,3223.5,3225.55,3237.68,3241.9,830532,637107.19,618572.81,-6.28,-4.81,-2.94
 2015/02/26-09:35,3222.15,3222.15,3216.65,3220.46,934852,3221.9,3224.25,3236.43,3241.6,934852,733670.38,656204.81,-6.51,-5.15,-2.72
 2015/02/26-09:40,3220.7,3222.94,3220.7,3222.07,791564,3222.6,3223.7,3235.1,3241.24,791564,765670.38,644953.63,-6.49,-5.42,-2.14
 2015/02/26-09:45,3222.13,3222.92,3218.19,3218.19,745658,3222.7,3222.75,3233.27,3240.81,745658,779212.81,672025.63,-6.71,-5.68,-2.06
 2015/02/26-09:50,3218.66,3218.66,3207.61,3208.71,845344,3219.6,3221.4,3231.07,3240.25,845344,829593.63,697715.19,-7.56,-6.05,-3.01
 2015/02/26-09:55,3210.03,3213.35,3209.63,3211.85,719435,3216.3,3219.9,3229.15,3239.71,719435,807372.81,722240,-7.89,-6.42,-2.94
 2015/02/26-10:00,3212.4,3212.4,3206.89,3207.57,778511,3213.7,3217.8,3226.8,3239.04,778511,776115.19,754892.81,-8.4,-6.82,-3.17
 2015/02/26-10:05,3207.77,3211.72,3205.52,3211.72,730082,3211.6,3217.1,3224.63,3238.44,730082,763801.63,764736,-8.37,-7.13,-2.49
 2015/02/26-10:10,3210.92,3214.32,3210.77,3213.47,582693,3210.6,3216.65,3222.73,3237.93,582693,731212.81,755212.81,-8.12,-7.33,-1.58
 2015/02/26-10:15,3213.31,3213.48,3206.69,3206.69,626389,3210.3,3214.95,3220.93,3237.32,626389,687411.19,758502.38,-8.37,-7.53,-1.66
 2015/02/26-10:20,3206.38,3206.76,3202.34,3203.05,686288,3208.5,3212.4,3218.98,3236.62,686288,680780.81,744076.81,-8.75,-7.78,-1.95
 2015/02/26-10:25,3203.37,3210.94,3203.2,3210.94,630612,3209.2,3211.45,3217.85,3236.03,630612,651212.81,713664,-8.33,-7.89,-0.88
 2015/02/26-10:30,3210.39,3210.87,3208.87,3210.87,543347,3209,3210.3,3217,3235.43,543347,613888,688844.81,-7.91,-7.89,-0.03
 2015/02/26-10:35,3210.72,3218.72,3210.69,3218.72,643065,3210.1,3210.35,3216.55,3234.88,643065,625945.63,678579.19,-6.86,-7.69,1.65
 2015/02/26-10:40,3219.27,3222.06,3218.43,3221.61,699133,3213,3211.65,3216.52,3234.55,699133,640486.38,663948.81,-5.73,-7.3,3.13
 2015/02/26-10:45,3221.33,3221.97,3217.98,3217.98,570612,3216,3212.25,3216.07,3234.21,570612,617344,649062.38,-5.07,-6.85,3.56
 2015/02/26-10:50,3218.15,3219.61,3216.41,3217.29,483616,3217.3,3213.25,3215.52,3233.72,483616,587955.19,619584,-4.55,-6.39,3.68
 2015/02/26-10:55,3216.57,3225.19,3216.29,3225.19,582799,3220.2,3214.6,3215.85,3233.37,582799,595840,604864,-3.46,-5.81,4.69
 2015/02/26-11:00,3225.65,3235.72,3225.65,3235.72,861542,3223.5,3216.8,3216.73,3233.26,861542,639539.19,632742.38,-1.73,-4.99,6.52
 2015/02/26-11:05,3235.85,3237.06,3231.79,3232.27,600233,3225.7,3219.35,3217.15,3233.17,600233,619776,630131.19,-0.63,-4.12,6.98
 2015/02/26-11:10,3231.97,3240.71,3231.39,3240.71,659024,3230.2,3223.1,3217.75,3233.31,659024,637440,627392,0.92,-3.11,8.05
 2015/02/26-11:15,3239.93,3251.09,3239.93,3251.01,926628,3236.9,3227.1,3219.27,3233.67,926628,726041.63,656998.38,2.94,-1.9,9.68
 2015/02/26-11:20,3252.04,3267.26,3251.16,3262.93,1340671,3244.5,3232.35,3221.32,3234.13,1340671,877619.19,736729.63,5.44,-0.43,11.74
 2015/02/26-11:25,3262.99,3263.91,3258.33,3262.93,988510,3250,3236.75,3223.55,3234.61,988510,903014.38,771276.81,7.34,1.12,12.43
 2015/02/26-13:00,3265.05,3274.16,3265.05,3273.85,1154121,3258.3,3242,3226.82,3235.26,1154121,1013785.63,816780.81,9.61,2.82,13.58
 2015/02/26-13:05,3274.58,3281.19,3274.58,3275.6,1304271,3265.3,3247.75,3230,3235.88,1304271,1142860.75,890150.38,11.42,4.54,13.77
 2015/02/26-13:10,3275,3275.19,3269.02,3269.81,649163,3269.1,3253,3233.13,3236.33,649163,1087334.38,906688,12.25,6.08,12.34
 2015/02/26-13:15,3270.04,3273.9,3269.32,3272.05,614999,3270.9,3257.7,3236.15,3236.82,614999,942208,909913.63,12.94,7.45,10.97
 2015/02/26-13:20,3272.99,3272.99,3267.79,3269,590674,3272.1,3261.05,3238.93,3237.21,590674,862643.19,882828.81,13.08,8.58,9.01
 2015/02/26-13:25,3268.33,3269.79,3261.4,3261.4,528128,3269.6,3263.95,3241.65,3237.36,528128,737459.19,875622.38,12.44,9.35,6.19
 2015/02/26-13:30,3260.88,3266.14,3260.62,3266.14,494257,3267.7,3266.5,3244.8,3237.53,494257,575436.81,859148.81,12.18,9.92,4.52
 2015/02/26-13:35,3265.8,3268.97,3265.47,3268.53,438987,3267.4,3268.25,3247.68,3237.77,438987,533427.19,810380.81,12.02,10.34,3.37
 2015/02/26-13:40,3268.23,3269.44,3264.41,3264.46,437108,3265.9,3268.4,3250.38,3238.02,437108,497817.59,720012.81,11.44,10.56,1.76
 2015/02/26-13:45,3264.3,3265.12,3263.23,3264.98,408046,3265.1,3268.6,3252.68,3238.24,408046,461286.41,661964.81,10.89,10.63,0.54
 2015/02/26-13:50,3265.54,3272.72,3264.94,3272.72,447668,3267.3,3268.45,3255.23,3238.56,447668,445209.59,591334.38,10.96,10.69,0.53
 2015/02/26-13:55,3272.48,3273.45,3270.18,3270.41,416491,3268.2,3267.95,3257.85,3238.86,416491,429670.41,502553.59,10.7,10.69,0.01
 2015/02/26-14:00,3270.79,3276.31,3269.85,3276.31,510785,3269.8,3268.6,3260.8,3239.35,510785,444006.41,488716.81,10.85,10.73,0.25
 2015/02/26-14:05,3275.84,3277.6,3274.76,3274.77,465605,3271.8,3268.85,3263.27,3239.87,465605,449740.81,473779.19,10.72,10.72,-0.01
 2015/02/26-14:10,3274.64,3274.86,3271.82,3274.62,398141,3273.7,3269.4,3265.23,3240.42,398141,447744,454515.19,10.48,10.67,-0.39
 2015/02/26-14:15,3274.68,3284.02,3274.12,3283.81,635058,3276,3271.65,3267.8,3241.13,635058,485196.81,465203.19,10.91,10.72,0.37
 2015/02/26-14:20,3283.32,3285.23,3280.91,3280.91,568570,3278.1,3273.15,3269.82,3241.75,568570,515609.59,472640,10.89,10.75,0.26
 2015/02/26-14:25,3281.67,3282.35,3280.71,3282.06,553254,3279.2,3274.5,3271.38,3242.36,553254,524134.41,484070.41,10.84,10.77,0.13
 2015/02/26-14:30,3282.13,3287.88,3282.13,3285.12,709882,3281.3,3276.55,3272.48,3242.97,709882,572979.19,511360,10.92,10.8,0.24
 2015/02/26-14:35,3285.55,3285.55,3279.73,3280.74,514352,3282.6,3278.15,3273.38,3243.4,514352,596224,521984,10.51,10.74,-0.46
 2015/02/26-14:40,3280.5,3283.19,3279.26,3282.83,491677,3282.3,3279.15,3273.8,3243.9,491677,567552,526374.38,10.24,10.64,-0.81
 2015/02/26-14:45,3282.9,3289.41,3282.68,3288.19,737040,3283.8,3280.95,3274.45,3244.53,737040,601241.63,558425.63,10.33,10.58,-0.49
 2015/02/26-14:50,3288.63,3293.95,3288.63,3292.85,966167,3285.9,3282.55,3275.57,3245.17,966167,683827.19,603980.81,10.66,10.6,0.13
 2015/02/26-14:55,3293.46,3295.18,3292.16,3294.72,980005,3287.9,3284.6,3276.73,3245.83,980005,737843.19,655411.19,10.95,10.67,0.56
 2015/02/26-15:00,3294.65,3300.27,3294.65,3298.36,1449662,3291.4,3287,3278.2,3246.62,1449662,924902.38,760563.19,11.34,10.8,1.08
 2015/02/27-09:35,3296.83,3302.59,3291.64,3301.64,1814071,3295.2,3288.75,3280.2,3247.59,1814071,1189401.63,878476.81,11.78,11,1.56
 2015/02/27-09:40,3301.73,3304.15,3301.6,3302.87,1443413,3298.1,3290.95,3282.05,3248.61,1443413,1330662.38,965952,12.08,11.21,1.74
 2015/02/27-09:45,3301.91,3303.21,3293.31,3293.69,1319234,3298.3,3292.1,3283.3,3249.61,1319234,1401267.25,1042547.19,11.45,11.26,0.38
 2015/02/27-09:50,3294.04,3301.13,3293.47,3301.1,1176056,3299.5,3293.7,3285.13,3250.83,1176056,1440486.38,1089164.75,11.42,11.29,0.25
 2015/02/27-09:55,3302.08,3310.32,3301.13,3310.32,1082454,3301.9,3296.65,3287.4,3252.21,1082454,1367065.63,1145984,12,11.44,1.13
 2015/02/27-10:00,3310.99,3314.29,3310.64,3311.38,1204626,3303.9,3299.55,3289.35,3253.7,1204626,1245158.38,1217280,12.4,11.63,1.55
