      时间,    开盘,    最高,    最低,    收盘,         成交量,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2015/04/01-10:30,3752.16,3780.11,3751.54,3770.75,7389665,3766.82,3784.07,3765.07,3701.8,7389665,8280985.5,9073331,19.81,26.22,-12.83
 2015/04/01-11:00,3770.54,3782.51,3768.39,3769.87,6103514,3760.55,3780.23,3769.04,3704.32,6103514,8565299,7476557,18.33,24.65,-12.62
 2015/04/01-13:00,3770.46,3801.43,3769.22,3801.43,5568844,3768.55,3779.99,3774.55,3707.39,5568844,7872256,6959769.5,19.48,23.61,-8.26
 2015/04/01-13:30,3803.47,3808.65,3795.61,3796.29,6949352,3778.23,3779.24,3778.12,3709.81,6949352,7445094.5,7041561.5,19.75,22.84,-6.17
 2015/04/01-14:00,3796.47,3797.37,3781.87,3790.28,6452091,3785.73,3779.13,3780.64,3711.93,6452091,6492723,7121049.5,19.26,22.13,-5.73
 2015/04/01-14:30,3791.1,3803.03,3790.13,3802.65,5898367,3792.1,3779.46,3782.86,3714.35,5898367,6194432,7237709,19.64,21.63,-3.97
 2015/04/01-15:00,3803.94,3816.82,3791.43,3810.29,9665819,3800.2,3780.38,3785.81,3716.59,9665819,6906880,7736089.5,20.33,21.37,-2.08
 2015/04/02-10:00,3827.69,3832.52,3812.25,3812.66,13940414,3802.45,3785.5,3788.25,3719,13940414,8581222,8226739,20.82,21.26,-0.88
 2015/04/02-10:30,3813.08,3825.38,3794.58,3804.97,9595454,3804.18,3791.2,3789.93,3721.49,9595454,9110426,8277760,20.35,21.08,-1.45
 2015/04/02-11:00,3805.82,3826.08,3805.21,3817.48,6159802,3809.6,3797.66,3791.66,3723.93,6159802,9051955,7772339,20.76,21.01,-0.51
 2015/04/02-13:00,3817.85,3835.12,3812.29,3817.6,5646391,3812.6,3802.35,3793.21,3726.1,5646391,9001574,7598003,20.85,20.98,-0.27
 2015/04/02-13:30,3817.96,3825.07,3813.41,3814.02,5443574,3813.32,3806.76,3793.49,3728.44,5443574,8157133,7532006.5,20.39,20.86,-0.94
 2015/04/02-14:00,3814.29,3818.17,3776.41,3776.41,8076141,3806.1,3804.27,3792.13,3729.91,8076141,6984294.5,7782758.5,16.8,20.05,-6.49
 2015/04/02-14:30,3776.35,3802.49,3776.25,3796.39,6164394,3804.38,3804.27,3791.76,3732.1,6164394,6298061,7704243,15.39,19.12,-7.45
 2015/04/02-15:00,3796.78,3827.21,3796.16,3825.78,8176716,3806.05,3807.82,3793.48,3735.22,8176716,6701465.5,7876710.5,16.46,18.59,-4.26
 2015/04/03-10:00,3803.38,3822.04,3792.32,3816.73,12195872,3805.88,3809.24,3794.35,3737.84,12195872,8011366.5,8506470,16.38,18.15,-3.52
 2015/04/03-10:30,3817.53,3848.8,3817.53,3845.96,9345217,3812.27,3812.8,3796.59,3740.82,9345217,8791654,8474394,18.47,18.21,0.52
 2015/04/03-11:00,3845.7,3854.77,3836.99,3846.94,8056756,3826.35,3816.23,3800.86,3743.4,8056756,8787763,7886029,19.97,18.56,2.82
 2015/04/03-13:00,3846.55,3846.55,3809.17,3819.96,7299029,3831.07,3817.73,3804.46,3745.54,7299029,9014733,7656397,18.77,18.6,0.33
 2015/04/03-13:30,3821.56,3836.29,3821.25,3835.27,4607786,3832.98,3819.51,3808.59,3748.25,4607786,8300902.5,7501184,18.83,18.65,0.37
 2015/04/03-14:00,3837,3846,3835.79,3845.12,5665642,3838.65,3822.26,3812.31,3751.04,5665642,6994893,7503129.5,19.46,18.81,1.29
 2015/04/03-14:30,3845.36,3857.22,3832.66,3847.42,6736612,3838.93,3825.6,3816.18,3753.87,6736612,6473165,7632409.5,19.91,19.03,1.75
 2015/04/03-15:00,3848.12,3863.93,3847.1,3863.93,9658217,3842.35,3834.35,3819.31,3757.39,9658217,6793472,7790617.5,21.35,19.49,3.71
 2015/04/07-10:00,3899.42,3912.54,3891.9,3906.47,17530124,3859.63,3845.35,3824.81,3761.7,17530124,8839680,8927206,25.63,20.72,9.81
 2015/04/07-10:30,3906.34,3913.64,3893.08,3908.01,10590350,3874.18,3853.57,3830.7,3765.87,10590350,10036173,9168538,28.81,22.34,12.95
 2015/04/07-11:00,3907.93,3929.5,3906.25,3925.13,8357861,3890.2,3864.43,3836.83,3769.86,8357861,10574592,8784742,32.34,24.34,16.01
 2015/04/07-13:00,3925.25,3933.49,3910.45,3933.49,6958484,3907.4,3873.16,3842.98,3774.41,6958484,10619034,8546099,35.41,26.55,17.71
 2015/04/07-13:30,3933.4,3942.19,3929.56,3933.56,6847915,3921.32,3881.84,3849.03,3778.83,6847915,10056960,8425216,37.41,28.73,17.38
 2015/04/07-14:00,3933.86,3943.23,3928.16,3932.74,7034699,3926.6,3893.11,3855.42,3783.01,7034699,7957862.5,8398771,38.49,30.68,15.63
 2015/04/07-14:30,3932.8,3939.29,3923.39,3938.67,6498870,3932.73,3903.45,3861.48,3787.45,6498870,7139584,8587878,39.37,32.42,13.91
 2015/04/07-15:00,3938.92,3961.51,3938.17,3961.38,10824089,3939.95,3915.07,3868.67,3792.25,10824089,7632845,9103718,41.42,34.22,14.41
 2015/04/08-10:00,3976.53,3989.9,3941.24,3987.09,16406873,3950.7,3929.05,3877.32,3797.35,16406873,9522483,10070758,44.61,36.3,16.62
 2015/04/08-10:30,3986.51,3986.57,3945.72,3960.54,12012265,3956.07,3938.7,3886.52,3801.83,12012265,10555341,10306150,44.48,37.93,13.09
 2015/04/08-11:00,3961.06,3976.3,3904.07,3912.55,14385384,3952.05,3939.32,3892.34,3805.81,14385384,12025498,9991680,40.04,38.36,3.37
 2015/04/08-13:00,3914.04,3965.99,3911.62,3965.99,8036876,3957.52,3945.13,3899.35,3810.54,8036876,12333107,9736346,40.37,38.76,3.23
 2015/04/08-13:30,3966.94,3993.02,3957.54,3989.25,8567920,3963.1,3951.52,3907.98,3815.97,8567920,11881830,9757338,42.03,39.41,5.23
 2015/04/08-14:00,3989.62,3998.44,3974.14,3998.44,6958402,3965.35,3958.02,3915.59,3821.57,6958402,9992192,9757338,43.58,40.25,6.66
 2015/04/08-14:30,3998.36,4000.01,3958.78,3959.47,7850721,3965.15,3960.61,3921.23,3826.34,7850721,9159885,9857613,41.19,40.43,1.51
 2015/04/08-15:00,3959.12,3995.5,3958.62,3994.81,9697486,3981.57,3966.81,3929.96,3831.36,9697486,8222259,10123878,41.66,40.68,1.97
 2015/04/09-10:00,4006.13,4012.95,3972.49,4000.62,18187139,3988.5,3973.01,3938.23,3836.23,18187140,10252339,11292723,42.03,40.95,2.15
 2015/04/09-10:30,4000.61,4016.34,3925.09,3927.58,16960708,3976.18,3969.64,3942.36,3839.91,16960708,11930931,11906381,36,39.96,-7.91
 2015/04/09-11:00,3928.28,3956.46,3900.31,3928.76,11774610,3962.25,3963.8,3946.43,3843.88,11774610,12894106,11443149,30.97,38.16,-14.38
 2015/04/09-13:00,3929.27,3949.3,3921.57,3945.23,6562542,3959.4,3962.27,3950.49,3848.12,6562542,12636467,10898176,27.99,36.13,-16.28
 2015/04/09-13:30,3945.03,3970.25,3938.77,3958.91,6151559,3952.23,3966.9,3953.11,3852.01,6151559,11927347,10074803,26.42,34.19,-15.53
 2015/04/09-14:00,3957.97,3964.85,3924.06,3929.18,7047885,3937.95,3963.23,3954.18,3855.17,7047885,9699430,9975885,22.52,31.85,-18.66
 2015/04/09-14:30,3928.69,3952.61,3928.69,3945.64,5652525,3941.55,3958.86,3955.19,3858.3,5652525,7437824,9684378,20.52,29.59,-18.13
 2015/04/09-15:00,3945.23,3970.33,3945.16,3957.53,9334115,3947.3,3954.77,3956.4,3861.73,9334115,6949734.5,9921920,19.67,27.6,-15.86
 2015/04/10-10:00,3947.49,3977.69,3929.32,3973.58,13548435,3952.98,3956.19,3958.4,3865.23,13548435,8346931,10491699,20.06,26.1,-12.07
 2015/04/10-10:30,3973.95,3984.82,3963.97,3979.05,8320591,3957,3954.61,3960.71,3868.69,8320591,8780698,10354022,20.58,24.99,-8.83
 2015/04/10-11:00,3978.58,3992.9,3970,3984.41,6579448,3968.05,3953,3963.01,3872.05,6579448,8687053,9193242,21.17,24.23,-6.11
 2015/04/10-13:00,3985.49,4012.97,3984.63,4012.97,6261587,3981.52,3961.54,3965.59,3875.82,6261587,8808806,8123315,23.67,24.12,-0.89
 2015/04/10-13:30,4013.22,4024.27,4007.62,4007.66,7314764,3991.52,3969.41,3966.61,3879.14,7314764,8404941,7677337.5,24.94,24.28,1.32
 2015/04/10-14:00,4007.03,4010.19,3987.87,4009.12,6555513,3998.65,3975.81,3969.04,3882.57,6555513,7006361.5,7676646.5,25.77,24.58,2.38
 2015/04/10-14:30,4008.74,4034.28,4007.78,4032.16,7241727,4009.25,3983.13,3975.01,3886.37,7241727,6790605,7785651,27.96,25.26,5.41
 2015/04/10-15:00,4032.37,4040.21,4022.73,4034.31,11028345,4019.25,3993.65,3978.44,3890.42,11028345,7680358.5,8183705.5,29.53,26.11,6.84
 2015/04/13-10:00,4072.72,4093.78,4068.04,4080.82,18337139,4032.8,4007.16,3983.01,3895.11,18337140,10095514,9452160,34.13,27.71,12.83
 2015/04/13-10:30,4080.98,4082.79,4057.6,4078.21,11766254,4046.95,4019.24,3987.01,3899.73,11766254,10985830,9695386,37.14,29.6,15.08
 2015/04/13-11:00,4079.16,4093.38,4075.71,4077.32,7951931,4060.55,4029.6,3992.89,3904.99,7951931,11265075,9135718,39,31.48,15.05
 2015/04/13-13:00,4077.87,4098.08,4077.52,4094.72,6865459,4073.1,4041.18,3997.89,3910.77,6865459,11189811,8990208,41.41,33.47,15.88
 2015/04/13-13:30,4095.08,4109.52,4095.08,4100.68,8542889,4086.35,4052.8,4002.9,3916.57,8542889,10692762,9186560,43.29,35.43,15.73
 2015/04/13-14:00,4100.3,4102.65,4082.64,4099.69,6264713,4090.1,4061.45,4011.49,3922.05,6264713,8278221,9186867,44.2,37.19,14.03
 2015/04/13-14:30,4099.17,4110.27,4094.01,4103.67,7045991,4095.2,4071.07,4020.24,3927.62,7045991,7334195,9160013,44.72,38.69,12.06
 2015/04/13-15:00,4102.9,4127.89,4102.9,4121.71,11392351,4104.1,4082.32,4029.07,3932.96,11392351,8022272,9643674,46.06,40.17,11.79
 2015/04/14-10:00,4125.78,4130.72,4094.48,4129.92,18515420,4111.1,4092.1,4037.61,3938.51,18515420,10352282,10771046,47.24,41.58,11.32
 2015/04/14-10:30,4129.71,4130.34,4095.3,4115.17,13581198,4114,4100.17,4046.91,3943.93,13581198,11359949,11026355,46.45,42.56,7.79
 2015/04/14-11:00,4114.99,4142.49,4111.65,4139.17,8578354,4121.95,4106.02,4056.59,3949.54,8578354,11822694,10050458,47.22,43.49,7.46
 2015/04/14-13:00,4139.4,4161.42,4130.63,4161.42,6455711,4133.5,4114.35,4066.79,3955.39,6455711,11704576,9519386,49.05,44.6,8.9
 2015/04/14-13:30,4161.31,4168.09,4119.81,4119.81,8665359,4133.1,4118.6,4074.1,3960.51,8665359,11159194,9590733,46.61,45,3.22
 2015/04/14-14:00,4119.39,4134.3,4091.54,4113.58,9102235,4129.85,4120.48,4080.82,3965.65,9102235,9276570,9814426,43.68,44.74,-2.13
 2015/04/14-14:30,4113.9,4140.03,4104.08,4128.2,7295663,4132.45,4123.23,4088.01,3970.83,7295663,8019456,9689702,42.04,44.2,-4.32
 2015/04/14-15:00,4128,4145.44,4127.63,4135.57,9270571,4131.7,4126.83,4094.14,3976.13,9270571,8157901,9990298,40.87,43.53,-5.33
 2015/04/15-10:00,4135.65,4149.16,4107.53,4133.94,17896051,4126.2,4129.85,4100.46,3981.46,17896052,10445978,11075277,39.36,42.7,-6.68
 2015/04/15-10:30,4134.27,4154.09,4126.38,4153.02,10620355,4132.85,4132.98,4107.65,3987.74,10620355,10836992,10998093,39.24,42.01,-5.53
 2015/04/15-11:00,4153.72,4160.54,4110.44,4123.8,9342906,4134.9,4132.38,4112.24,3993.2,9342906,10885120,10080845,36.38,40.88,-9.01
 2015/04/15-13:00,4123.45,4126.9,4069.61,4089.52,9050960,4127.15,4129.8,4114.99,3997.59,9050960,11236147,9627802,30.98,38.9,-15.84
 2015/04/15-13:30,4090.38,4119.58,4078.91,4119.58,6272280,4124,4127.85,4116.94,4002.64,6272280,10636493,9397197,28.8,36.88,-16.16
 2015/04/15-14:00,4119.58,4144.12,4106.92,4144,6506099,4126,4126.1,4120.23,4007.61,6506099,8358553.5,9402266,28.71,35.25,-13.07
 2015/04/15-14:30,4143.83,4174.93,4126.99,4164.12,7431054,4128.2,4130.52,4124.56,4012.89,7431054,7720653,9278822,29.92,34.18,-8.53
 2015/04/15-15:00,4164.72,4164.72,4083.22,4084.16,10192879,4120.3,4127.6,4124.04,4017.3,10192879,7890637,9387878,24.14,32.17,-16.06
 2015/04/16-10:00,4055.92,4102.26,4031.8,4091.02,17398062,4120.6,4123.88,4123.55,4021.56,17398062,9560064,10398106,19.89,29.72,-19.65
 2015/04/16-10:30,4090.28,4124.04,4087.1,4115.34,8286882,4119.7,4121.85,4124.34,4026.06,8286882,9963008,10299750,18.28,27.43,-18.31
 2015/04/16-11:00,4115.07,4145.3,4106.74,4141.78,7144788,4119.25,4122.63,4126.24,4030.97,7144788,10090701,9224627,18.91,25.72,-13.63
 2015/04/16-13:00,4141.6,4167.44,4134.39,4163.93,6948198,4119.25,4123.73,4128.35,4035.97,6948198,9994189,8857421,20.96,24.77,-7.63
 2015/04/16-13:30,4165.92,4188.92,4158.85,4168.1,8533747,4136,4128.15,4130.26,4040.33,8533747,9662362,8776499,22.66,24.35,-3.38
 2015/04/16-14:00,4167.41,4180.89,4153.4,4154.1,6526025,4148.65,4134.63,4132.21,4044.43,6526025,7487949,8524006,22.61,24,-2.78
 2015/04/16-14:30,4153.67,4168.98,4134.39,4145.73,6861317,4154.75,4137.23,4132.54,4048.11,6861317,7202816,8582912,21.65,23.53,-3.76
 2015/04/16-15:00,4146.32,4195.31,4146.32,4194.82,9509220,4165.35,4142.3,4134.2,4052.46,9509220,7675699,8883200,24.57,23.74,1.66
 2015/04/17-10:00,4254.72,4283.41,4254.72,4271.06,22956216,4186.75,4153,4141.76,4058.09,22956216,10877286,10435738,32.66,25.52,14.27
 2015/04/17-10:30,4271.28,4292.15,4258.24,4278.48,13778883,4208.85,4172.42,4150.01,4063.85,13778883,11926323,10794342,39.21,28.26,21.9
 2015/04/17-11:00,4277.05,4277.84,4239.03,4261.48,9765892,4230.3,4189.48,4156.67,4069.23,9765892,12574310,10031130,42.54,31.12,22.86
 2015/04/17-13:00,4261.66,4289.9,4261.53,4281.39,7227722,4257.45,4206.1,4163.98,4074.57,7227722,12647578,9925197,46.26,34.15,24.23
 2015/04/17-13:30,4283.11,4297.85,4274.21,4282.99,9160454,4275.1,4220.23,4171.42,4079.5,9160454,12577843,10126771,48.77,37.07,23.4
 2015/04/17-14:00,4284.47,4288.85,4262.81,4288.85,7904303,4278.65,4232.7,4178.21,4084.97,7904303,9567437,10222362,50.65,39.79,21.73
 2015/04/17-14:30,4288.7,4313.92,4286.98,4305.42,8233379,4284.05,4246.45,4187.3,4091.52,8233379,8458342,10192333,52.87,42.4,20.93
 2015/04/17-15:00,4305.03,4317.02,4279.39,4287.3,12536446,4289.2,4259.75,4197.19,4096.87,12536446,9012480,10793395,52.56,44.43,16.25
 2015/04/20-10:00,4301.35,4306.99,4239.49,4288.77,29680388,4290.65,4274.05,4205.64,4101.86,29680388,13503027,13075302,51.83,45.91,11.84
 2015/04/20-10:30,4289.19,4298.93,4258.31,4297.64,13870628,4293.6,4284.35,4213.33,4106.85,13870628,14445056,13511450,51.38,47.01,8.75
 2015/04/20-11:00,4297.26,4337.93,4295.15,4329.42,10873070,4301.7,4290.17,4221.59,4113.01,10873070,15038822,12303130,52.97,48.2,9.55
 2015/04/20-13:00,4329.19,4352.25,4322.87,4331.28,8681029,4306.85,4295.45,4233.94,4118.62,8681029,15128320,11793331,53.77,49.31,8.91
 2015/04/20-13:30,4332.78,4355.39,4306.5,4306.5,10555784,4310.7,4299.95,4244.71,4123.72,10555784,14732134,11872307,51.8,49.81,3.98
 2015/04/20-14:00,4304.93,4320.92,4241.55,4241.55,14901208,4301.3,4295.98,4251.04,4128.96,14901208,11776307,12639667,44.49,48.75,-8.51
 2015/04/20-14:30,4240.07,4258.06,4191.04,4194.12,12823363,4280.55,4287.08,4253.65,4133.38,12823363,11566899,13005978,34.47,45.89,-22.84
 2015/04/20-15:00,4195.03,4233.6,4195.03,4217.08,13374586,4258.1,4279.9,4256.3,4137.91,13374586,12067174,13552998,28.06,42.33,-28.53
 2015/04/21-10:00,4212.19,4248.56,4190.76,4226.74,21674982,4237.2,4272.02,4259.24,4142.37,21674982,14665984,14897152,23.49,38.56,-30.14
 2015/04/21-10:30,4226.76,4233.32,4188.57,4210.16,13624724,4217.95,4264.33,4262.04,4147.05,13624724,15279770,15005952,18.31,34.51,-32.39
 2015/04/21-11:00,4210.37,4238.2,4202.47,4236.14,9483694,4216.8,4259.05,4266.55,4151.89,9483694,14196275,12986291,16.13,30.83,-29.41
 2015/04/21-13:00,4236.15,4263.38,4231.25,4253.55,7966110,4228.75,4254.65,4269.5,4156.83,7966110,13224806,12395853,15.62,27.79,-24.35
 2015/04/21-13:30,4254.02,4262.93,4236.3,4246.08,7468030,4234.55,4246.33,4268.25,4161.37,7468030,12043520,12055347,14.44,25.12,-21.35
 2015/04/21-14:00,4245.18,4258.55,4226.27,4237.79,7741341,4236.75,4236.98,4266.21,4165.68,7741341,9256755,11961370,12.7,22.64,-19.88
 2015/04/21-14:30,4238.19,4263.7,4237.99,4263.23,6628684,4247.35,4232.65,4266.3,4170.33,6628684,7857613,11568691,13.21,20.75,-15.07
 2015/04/21-15:00,4263.18,4294.37,4263.18,4293.62,11657209,4258.9,4237.85,4266.91,4175.01,11657209,8292301,11244288,15.89,19.78,-7.77
 2015/04/22-10:00,4304.6,4332.58,4298,4332.58,21950275,4274.65,4251.7,4269.39,4180.42,21950276,11089101,12156954,20.92,20.01,1.82
 2015/04/22-10:30,4333.03,4352.14,4331.95,4346.07,15034061,4294.65,4264.6,4272.25,4186.04,15034061,12602317,12322918,25.69,21.15,9.1
 2015/04/22-11:00,4346.54,4360.6,4336.33,4357.93,10261636,4318.7,4277.73,4274.88,4191.47,10261636,13106381,11181568,30.09,22.93,14.31
 2015/04/22-13:00,4358.27,4370.03,4353.51,4369.9,7852415,4340,4293.67,4279,4197.06,7852415,13351117,10604365,34.14,25.18,17.94
 2015/04/22-13:30,4370.08,4382.57,4367.63,4367.63,8739828,4354.8,4306.85,4282.95,4201.84,8739828,12767642,10529971,36.75,27.49,18.52
 2015/04/22-14:00,4368.33,4381.84,4348.89,4348.92,9217933,4358.1,4316.38,4285.51,4206.35,9217933,10221158,10655130,36.88,29.37,15.03
 2015/04/22-14:30,4348.32,4382.2,4344.25,4379.76,10391905,4364.85,4329.75,4288.04,4211.4,10391905,9292749,10947533,39.02,31.3,15.45
 2015/04/22-15:00,4380.5,4399.9,4379.66,4398.49,14239635,4372.95,4345.83,4291.4,4216.46,14239635,10088346,11597363,41.75,33.39,16.72
 2015/04/23-10:00,4414.48,4417.85,4385.11,4411.72,21370527,4381.35,4360.67,4296.66,4221.64,21370528,12791962,13071539,44.47,35.61,17.73
 2015/04/23-10:30,4411.43,4419.3,4389.47,4410.57,12953539,4389.9,4372.35,4305.1,4226.83,12953539,13634714,13201178,46,37.69,16.63
 2015/04/23-11:00,4409.36,4409.36,4372.77,4372.77,10590519,4394.65,4376.38,4314.04,4231.31,10590519,13909248,12065203,43.66,38.88,9.56
 2015/04/23-13:00,4372.24,4409.42,4358.85,4407.72,8832073,4400.25,4382.55,4323.58,4236.08,8832073,13597235,11444992,44.12,39.93,8.38
 2015/04/23-13:30,4409.81,4426.4,4409.81,4425.33,9047752,4405.6,4389.27,4333.5,4241,9047752,12558899,11323622,45.38,41.02,8.72
 2015/04/23-14:00,4424.79,4442.29,4411.47,4433.7,8515970,4410,4395.67,4344.67,4246.31,8515970,9987942,11389952,46.51,42.12,8.79
 2015/04/23-14:30,4433.67,4444.37,4378.94,4407.99,12783871,4409.5,4399.7,4353.27,4250.79,12783871,9953997,11794355,44.82,42.66,4.33
 2015/04/23-15:00,4408.23,4414.89,4374.25,4414.51,12208235,4417.85,4406.25,4361.31,4255,12208235,10277581,12093414,43.51,42.83,1.36
 2015/04/24-10:00,4355.95,4393.21,4336.32,4390.33,21582385,4414.35,4407.3,4368.52,4259.51,21582384,12827648,13212442,40.05,42.27,-4.44
 2015/04/24-10:30,4390.82,4409.57,4377.65,4407.21,12418981,4410.75,4408.17,4377,4264.41,12418981,13501901,13030400,38.24,41.47,-6.46
 2015/04/24-11:00,4406.62,4413.89,4373.44,4386.52,9990281,4401.3,4405.65,4383.16,4268.71,9990281,13796762,11892352,34.73,40.12,-10.78
 2015/04/24-13:00,4386.77,4393.23,4336.76,4336.76,10308917,4387.05,4398.27,4385.31,4272.07,10308917,13301811,11627904,27.61,37.62,-20.01
 2015/04/24-13:30,4334.74,4353.58,4318.52,4350.31,9317344,4374.2,4396.02,4386.2,4275.67,9317344,12723610,11500595,22.8,34.65,-23.7
 2015/04/24-14:00,4351.51,4358.5,4332.11,4348.33,6265025,4365.85,4390.1,4386.33,4278.93,6265025,9660109,11243878,18.62,31.45,-25.66
 2015/04/24-14:30,4348.99,4395,4348.64,4394.76,9201614,4363.35,4387.05,4388.16,4283.45,9201614,9016627,11259264,18.83,28.92,-20.18
 2015/04/24-15:00,4395.09,4416.18,4392.25,4393.69,12602742,4364.8,4383.05,4389.36,4288.52,12602742,9539174,11667968,18.7,26.88,-16.36
 2015/04/27-10:00,4441.94,4472.19,4441.94,4471.23,23820307,4391.65,4389.35,4394.52,4294.37,23820308,12241408,12771610,24.57,26.42,-3.7
 2015/04/27-10:30,4473.44,4490.08,4465.65,4488.12,14243446,4419.25,4396.73,4401.49,4300.11,14243446,13226598,12975104,30.23,27.18,6.1
 2015/04/27-11:00,4488.86,4499.8,4470.3,4494.79,11573706,4448.5,4407.17,4407.24,4305.62,11573706,14288384,11974246,34.86,28.72,12.29
 2015/04/27-13:00,4494.92,4503.89,4460.82,4475.7,9503725,4464.7,4414.02,4411.1,4312.15,9503725,14348800,11682714,36.56,30.29,12.56
 2015/04/27-13:30,4476.47,4504.56,4476.47,4501.59,8856154,4486.25,4425.52,4415.59,4318.99,8856154,13599437,11569306,39.55,32.14,14.82
 2015/04/27-14:00,4501.53,4509.38,4489.91,4493.72,7264029,4490.8,4441.23,4419.75,4325.3,7264029,10288128,11264768,40.81,33.87,13.87
 2015/04/27-14:30,4493.22,4515.29,4491.7,4510.86,8948606,4495.35,4457.3,4426.66,4331.45,8948606,9229210,11227904,42.69,35.64,14.12
 2015/04/27-15:00,4510.57,4529.7,4510.57,4527.41,13314227,4501.85,4475.17,4432.64,4337.5,13314227,9577370,11932877,45.01,37.51,15
 2015/04/28-10:00,4527.65,4555.96,4496.81,4545.8,26091122,4515.85,4490.27,4438.66,4343.8,26091122,12894822,13621811,47.77,39.56,16.42
 2015/04/28-10:30,4545.59,4552.26,4486.9,4504.27,18025420,4516.45,4501.35,4442.2,4349.64,18025420,14728704,14164070,46.08,40.87,10.44
 2015/04/28-11:00,4504.67,4562.34,4504.67,4547.49,11759887,4527.15,4508.98,4449.16,4356.33,11759887,15627878,12958003,47.68,42.23,10.91
 2015/04/28-13:00,4547.43,4572.4,4511.03,4512.77,12804934,4527.55,4511.45,4454.09,4361.63,12804934,16399155,12814182,45.62,42.91,5.43
 2015/04/28-13:30,4513.63,4513.63,4465.38,4496.44,10170079,4521.35,4511.6,4459.39,4365.39,10170079,15770214,12673792,42.19,42.76,-1.16
 2015/04/28-14:00,4496.29,4538.03,4493.16,4493.16,7284201,4510.85,4513.35,4463.69,4368.97,7284201,12008858,12451840,38.75,41.96,-6.42
 2015/04/28-14:30,4492.01,4501.61,4433.34,4466.78,9186429,4503.3,4509.88,4467.7,4372.39,9186429,10241024,12484864,33.51,40.27,-13.52
 2015/04/28-15:00,4467.34,4491.68,4449.91,4476.22,10795135,4489.1,4508.13,4474.67,4375.63,10795135,10048205,12838042,29.78,38.17,-16.79
 2015/04/29-10:00,4446.13,4446.13,4399.8,4420.59,20349976,4470.6,4499.08,4478.19,4377.92,20349976,11557171,13978163,22.08,34.96,-25.75
 2015/04/29-10:30,4420.73,4441.9,4417.9,4423.34,9817607,4456.05,4488.7,4481.94,4380.17,9817607,11486720,13628467,16.01,31.17,-30.31
 2015/04/29-11:00,4423.75,4443.72,4400.08,4442.23,8001001,4445.85,4478.35,4484.31,4382.45,8001001,11630080,11819469,12.59,27.45,-29.73
 2015/04/29-13:00,4441.76,4469.89,4441.76,4460.44,6298766,4444.55,4473.92,4487.64,4385.33,6298766,11052544,10646784,11.21,24.2,-25.99
 2015/04/29-13:30,4459.71,4487.23,4459.71,4475.29,6669231,4444.4,4466.75,4487.86,4388.45,6669231,10227302,10137754,11.19,21.6,-20.82
 2015/04/29-14:00,4475.29,4499.95,4469.66,4474.69,7500906,4455.2,4462.9,4487.17,4391.39,7500906,7657472,9607322,11,19.48,-16.97
 2015/04/29-14:30,4475.27,4495.32,4472.78,4485.27,6752055,4467.55,4461.8,4486.7,4393.99,6752055,7044403,9265562,11.56,17.9,-12.66
 2015/04/29-15:00,4486,4487.17,4467.26,4476.63,9850630,4474.45,4460.15,4486.75,4396.42,9850630,7414272,9522176,11.19,16.55,-10.73
 2015/04/30-10:00,4483.02,4507.01,4478.1,4482.88,18841052,4478.95,4461.75,4485.81,4399.35,18841052,9922765,10487654,11.26,15.5,-8.46
 2015/04/30-10:30,4483.25,4489.81,4462.49,4483.58,11842577,4480.6,4462.5,4485.31,4403.39,11842577,10957414,10592358,11.25,14.65,-6.79
 2015/04/30-11:00,4483.24,4485.29,4461.32,4479.82,7482628,4481.65,4468.42,4483.75,4408.15,7482628,10953830,9305651,10.81,13.88,-6.13
 2015/04/30-13:00,4479.29,4484.72,4463.34,4472.37,6532274,4479.05,4473.3,4481,4412.4,6532274,10909798,8977101,9.75,13.05,-6.6
 2015/04/30-13:30,4472.47,4492.47,4472.47,4492.47,7963597,4482.2,4478.33,4478.34,4416.83,7963597,10532454,8973363,10.41,12.53,-4.23
 2015/04/30-14:00,4492.64,4501.45,4470.33,4482.85,7320321,4482.25,4480.6,4477.26,4421.38,7320321,8228249.5,9075507,10.05,12.03,-3.97
 2015/04/30-14:30,4483.33,4483.33,4459.5,4477.62,6713835,4481,4480.8,4473.77,4425.4,6713835,7202509,9079962,9.23,11.47,-4.49
 2015/04/30-15:00,4478,4480.47,4441.35,4441.67,10738630,4473.4,4477.52,4470.21,4428.54,10738630,7853670.5,9403750,5.61,10.3,-9.38
 2015/05/04-10:00,4441.35,4456.51,4387.51,4419.33,19537742,4462.8,4470.92,4466.36,4431.42,19537742,10454835,10682317,0.93,8.42,-14.99
 2015/05/04-10:30,4418.56,4440.16,4413.14,4439.01,9959433,4452.1,4467.15,4463.65,4434.78,9959433,10853990,10693222,-1.18,6.5,-15.36
 2015/05/04-11:00,4439.14,4460.29,4438.17,4460.29,7799819,4447.55,4464.9,4463.33,4438.06,7799819,10949939,9589094,-1.12,4.98,-12.19
 2015/05/04-13:00,4460.11,4479.21,4455.32,4479.21,6826475,4447.9,4464.45,4463.48,4441.15,6826475,10972467,9087488,0.45,4.08,-7.24
 2015/05/04-13:30,4480.65,4487.29,4464.29,4464.29,6282270,4452.4,4462.9,4465.66,4443.35,6282270,10081178,8967424,0.49,3.36,-5.74
